cdate,acode,aname,scode,sname,fdust,ufdust,ozone,nd,cm,sagas,ozone(ug/m^3),nd(ug/m^3),cm(ug/m^3),sagas(ug/m^3),fdust^2,ufdust^2,ozone^2,nd^2,cm^2,sagas^2
2018-10-09,102,동북권,111142,성동구,29,11.0,0.006999999999999999,0.029,0.3,0.005,14.999999999999996,59.55357142857144,375.0,14.285714285714286,841.0,121.0,224.9999999999999,3546.6278698979604,140625.0,204.08163265306123
2018-10-09,102,동북권,111141,광진구,23,5.0,0.012,0.022,0.5,0.005,25.71428571428571,45.17857142857143,625.0,14.285714285714286,529.0,25.0,661.2244897959182,2041.1033163265308,390625.0,204.08163265306123
2018-10-09,101,서북권,111201,마포구,30,11.0,0.012,0.03,0.4,0.003,25.71428571428571,61.60714285714286,500.0,8.571428571428573,900.0,121.0,661.2244897959182,3795.4400510204086,250000.0,73.46938775510206
2018-10-09,101,서북권,111191,서대문구,24,11.0,0.014,0.026,0.4,0.003,29.999999999999996,53.392857142857146,500.0,8.571428571428573,576.0,121.0,899.9999999999998,2850.7971938775513,250000.0,73.46938775510206
2018-10-09,101,서북권,111181,은평구,23,12.0,0.018000000000000002,0.027000000000000003,0.6,0.004,38.57142857142857,55.446428571428584,750.0,11.428571428571429,529.0,144.0,1487.7551020408162,3074.306441326532,562500.0,130.6122448979592
2018-10-09,100,도심권,111131,용산구,19,10.0,0.013,0.028,0.4,0.003,27.857142857142854,57.50000000000001,500.0,8.571428571428573,361.0,100.0,776.0204081632652,3306.250000000001,250000.0,73.46938775510206
2018-10-09,100,도심권,111123,종로구,23,12.0,0.011,0.037000000000000005,0.6,0.004,23.57142857142857,75.98214285714288,750.0,11.428571428571429,529.0,144.0,555.612244897959,5773.286033163268,562500.0,130.6122448979592
2018-10-09,100,도심권,111121,중구,24,11.0,0.008,0.039,0.5,0.003,17.142857142857142,80.08928571428572,625.0,8.571428571428573,576.0,121.0,293.87755102040813,6414.2936862244915,390625.0,73.46938775510206
2018-10-10,100,도심권,111121,중구,16,9.0,0.02,0.015,0.4,0.002,42.857142857142854,30.80357142857143,500.0,5.714285714285714,256.0,81.0,1836.7346938775509,948.8600127551022,250000.0,32.6530612244898
2018-10-10,104,동남권,111274,강동구,20,10.0,0.024,0.014,0.4,0.005,51.42857142857142,28.750000000000004,500.0,14.285714285714286,400.0,100.0,2644.897959183673,826.5625000000002,250000.0,204.08163265306123
2018-10-10,104,동남권,111273,송파구,19,10.0,0.025,0.014,0.5,0.003,53.57142857142857,28.750000000000004,625.0,8.571428571428573,361.0,100.0,2869.8979591836733,826.5625000000002,390625.0,73.46938775510206
2018-10-10,104,동남권,111262,서초구,21,8.0,0.023,0.014,0.2,0.003,49.28571428571428,28.750000000000004,250.0,8.571428571428573,441.0,64.0,2429.0816326530603,826.5625000000002,62500.0,73.46938775510206
2018-10-10,104,동남권,111261,강남구,15,8.0,0.021,0.017,0.3,0.005,45.0,34.91071428571429,375.0,14.285714285714286,225.0,64.0,2025.0,1218.7579719387759,140625.0,204.08163265306123
2018-10-10,103,서남권,111301,양천구,17,9.0,0.024,0.019,0.4,0.002,51.42857142857142,39.017857142857146,500.0,5.714285714285714,289.0,81.0,2644.897959183673,1522.3931760204084,250000.0,32.6530612244898
2018-10-10,103,서남권,111281,금천구,20,10.0,0.024,0.016,0.3,0.003,51.42857142857142,32.85714285714286,375.0,8.571428571428573,400.0,100.0,2644.897959183673,1079.5918367346942,140625.0,73.46938775510206
2018-10-10,103,서남권,111251,관악구,21,12.0,0.024,0.013,0.2,0.003,51.42857142857142,26.696428571428573,250.0,8.571428571428573,441.0,144.0,2644.897959183673,712.6992984693878,62500.0,73.46938775510206
2018-10-10,103,서남권,111241,동작구,21,8.0,0.03,0.011,0.3,0.003,64.28571428571428,22.589285714285715,375.0,8.571428571428573,441.0,64.0,4132.653061224489,510.2758290816327,140625.0,73.46938775510206
2018-10-10,103,서남권,111231,영등포구,27,15.0,0.025,0.012,0.5,0.004,53.57142857142857,24.642857142857146,625.0,11.428571428571429,729.0,225.0,2869.8979591836733,607.2704081632654,390625.0,130.6122448979592
2018-10-10,103,서남권,111221,구로구,19,9.0,0.024,0.014,0.2,0.003,51.42857142857142,28.750000000000004,250.0,8.571428571428573,361.0,81.0,2644.897959183673,826.5625000000002,62500.0,73.46938775510206
2018-10-10,103,서남권,111212,강서구,16,8.0,0.025,0.014,0.3,0.003,53.57142857142857,28.750000000000004,375.0,8.571428571428573,256.0,64.0,2869.8979591836733,826.5625000000002,140625.0,73.46938775510206
2018-10-10,102,동북권,111311,노원구,21,11.0,0.029,0.012,0.4,0.004,62.14285714285714,24.642857142857146,500.0,11.428571428571429,441.0,121.0,3861.7346938775504,607.2704081632654,250000.0,130.6122448979592
2018-10-10,102,동북권,111291,강북구,14,9.0,0.029,0.008,0.3,0.002,62.14285714285714,16.42857142857143,375.0,5.714285714285714,196.0,81.0,3861.7346938775504,269.89795918367355,140625.0,32.6530612244898
2018-10-10,102,동북권,111171,도봉구,18,11.0,0.025,0.01,0.5,0.004,53.57142857142857,20.53571428571429,625.0,11.428571428571429,324.0,121.0,2869.8979591836733,421.7155612244899,390625.0,130.6122448979592
2018-10-10,102,동북권,111161,성북구,20,11.0,0.021,0.015,0.4,0.002,45.0,30.80357142857143,500.0,5.714285714285714,400.0,121.0,2025.0,948.8600127551022,250000.0,32.6530612244898
2018-10-10,102,동북권,111152,동대문구,15,11.0,0.026,0.016,0.4,0.006,55.71428571428571,32.85714285714286,500.0,17.142857142857146,225.0,121.0,3104.0816326530608,1079.5918367346942,250000.0,293.87755102040825
2018-10-10,102,동북권,111151,중랑구,14,9.0,0.023,0.014,0.4,0.005,49.28571428571428,28.750000000000004,500.0,14.285714285714286,196.0,81.0,2429.0816326530603,826.5625000000002,250000.0,204.08163265306123
2018-10-10,102,동북권,111142,성동구,20,10.0,0.018000000000000002,0.015,0.2,0.004,38.57142857142857,30.80357142857143,250.0,11.428571428571429,400.0,100.0,1487.7551020408162,948.8600127551022,62500.0,130.6122448979592
2018-10-10,102,동북권,111141,광진구,19,7.0,0.02,0.011,0.4,0.005,42.857142857142854,22.589285714285715,500.0,14.285714285714286,361.0,49.0,1836.7346938775509,510.2758290816327,250000.0,204.08163265306123
2018-10-10,101,서북권,111201,마포구,23,11.0,0.022,0.012,0.3,0.002,47.14285714285714,24.642857142857146,375.0,5.714285714285714,529.0,121.0,2222.448979591836,607.2704081632654,140625.0,32.6530612244898
2018-10-10,101,서북권,111191,서대문구,21,13.0,0.022,0.011,0.3,0.003,47.14285714285714,22.589285714285715,375.0,8.571428571428573,441.0,169.0,2222.448979591836,510.2758290816327,140625.0,73.46938775510206
2018-10-10,101,서북권,111181,은평구,23,14.0,0.026,0.013,0.5,0.004,55.71428571428571,26.696428571428573,625.0,11.428571428571429,529.0,196.0,3104.0816326530608,712.6992984693878,390625.0,130.6122448979592
2018-10-10,100,도심권,111131,용산구,14,9.0,0.022,0.016,0.3,0.003,47.14285714285714,32.85714285714286,375.0,8.571428571428573,196.0,81.0,2222.448979591836,1079.5918367346942,140625.0,73.46938775510206
